Month,Hour,Zone_CAPITL,Zone_CENTRL,Zone_DUNWOD,Zone_GENESE,Zone_HUD VL,Zone_LONGIL,Zone_MHK VL,Zone_MILLWD,Zone_N.Y.C.,Zone_NORTH,Zone_WEST,RTD Actual Load
6,23,False,False,False,False,False,False,False,True,False,False,False,277.06629364640884
6,23,False,False,False,False,False,False,True,False,False,False,False,730.6551720994474
6,23,False,False,False,False,False,True,False,False,False,False,False,2210.2385546961323
6,23,False,False,False,False,True,False,False,False,False,False,False,1012.7567044198896
6,23,False,False,False,True,False,False,False,False,False,False,False,1004.3061549723757
6,23,False,False,True,False,False,False,False,False,False,False,False,588.633838121547
6,23,False,True,False,False,False,False,False,False,False,False,False,1574.9939140883976
6,23,True,False,False,False,False,False,False,False,False,False,False,1276.8050494475137
7,0,False,False,False,False,False,False,False,False,False,False,True,1701.4945481182797
7,0,False,False,False,False,False,False,False,False,False,True,False,609.9952946236559
7,0,False,False,False,False,False,False,False,False,True,False,False,6631.568038172043
7,0,False,False,False,False,False,False,False,True,False,False,False,349.55158655913976
7,0,False,False,False,False,False,False,True,False,False,False,False,805.3088247311829
7,0,False,False,False,False,False,True,False,False,False,False,False,2840.8846430107524
7,0,False,False,False,False,True,False,False,False,False,False,False,1187.9422612903227
7,0,False,False,False,True,False,False,False,False,False,False,False,1104.1374612903226
7,0,False,False,True,False,False,False,False,False,False,False,False,728.9969938172044
7,0,False,True,False,False,False,False,False,False,False,False,False,1710.121127419355
7,0,True,False,False,False,False,False,False,False,False,False,False,1359.4683115591397
7,1,False,False,False,False,False,False,False,False,False,False,True,1623.9509624999998
7,1,False,False,False,False,False,False,False,False,False,True,False,600.6625696808511
7,1,False,False,False,False,False,False,False,False,True,False,False,6335.668468617022
7,1,False,False,False,False,False,False,False,True,False,False,False,327.06574494680854
7,1,False,False,False,False,False,False,True,False,False,False,False,764.3147683510638
7,1,False,False,False,False,False,True,False,False,False,False,False,2650.975917819149
7,1,False,False,False,False,True,False,False,False,False,False,False,1108.9466457446808
7,1,False,False,False,True,False,False,False,False,False,False,False,1044.1476430851064
7,1,False,False,True,False,False,False,False,False,False,False,False,687.6464444148936
7,1,False,True,False,False,False,False,False,False,False,False,False,1634.8835912234044
7,1,True,False,False,False,False,False,False,False,False,False,False,1292.547782712766
7,2,False,False,False,False,False,False,False,False,False,False,True,1572.5143833333334
7,2,False,False,False,False,False,False,False,False,False,True,False,594.9916228494624
7,2,False,False,False,False,False,False,False,False,True,False,False,6107.2948672043
7,2,False,False,False,False,False,False,False,True,False,False,False,310.00598198924735
7,2,False,False,False,False,False,False,True,False,False,False,False,736.3388360215055
7,2,False,False,False,False,False,True,False,False,False,False,False,2514.1154903225806
7,2,False,False,False,False,True,False,False,False,False,False,False,1056.9104583333335
7,2,False,False,False,True,False,False,False,False,False,False,False,1004.0737782258063
7,2,False,False,True,False,False,False,False,False,False,False,False,652.8300193548387
7,2,False,True,False,False,False,False,False,False,False,False,False,1585.3506763440862
7,2,True,False,False,False,False,False,False,False,False,False,False,1250.075562096774
7,3,False,False,False,False,False,False,False,False,False,False,True,1539.4833976063828
7,3,False,False,False,False,False,False,False,False,False,True,False,591.5361563829787
7,3,False,False,False,False,False,False,False,False,True,False,False,5954.975325531915
7,3,False,False,False,False,False,False,False,True,False,False,False,298.59145611702127
7,3,False,False,False,False,False,False,True,False,False,False,False,718.5816425531915
7,3,False,False,False,False,False,True,False,False,False,False,False,2419.7569585106385
7,3,False,False,False,False,True,False,False,False,False,False,False,1023.2228210106383
7,3,False,False,False,True,False,False,False,False,False,False,False,975.9737356382979
7,3,False,False,True,False,False,False,False,False,False,False,False,628.4212468085105
7,3,False,True,False,False,False,False,False,False,False,False,False,1550.5179593085106
7,3,True,False,False,False,False,False,False,False,False,False,False,1223.118591223404
7,4,False,False,False,False,False,False,False,False,False,False,True,1530.1414685483871
7,4,False,False,False,False,False,False,False,False,False,True,False,591.1572545698924
7,4,False,False,False,False,False,False,False,False,True,False,False,5888.095187365592
7,4,False,False,False,False,False,False,False,True,False,False,False,292.9022674731183
7,4,False,False,False,False,False,False,True,False,False,False,False,715.0402467741935
7,4,False,False,False,False,False,True,False,False,False,False,False,2374.996809139785
7,4,False,False,False,False,True,False,False,False,False,False,False,1002.7184091397849
7,4,False,False,False,True,False,False,False,False,False,False,False,968.7051349462366
7,4,False,False,True,False,False,False,False,False,False,False,False,615.6946115591398
7,4,False,True,False,False,False,False,False,False,False,False,False,1545.246004032258
7,4,True,False,False,False,False,False,False,False,False,False,False,1217.566620967742
7,5,False,False,False,False,False,False,False,False,False,False,True,1550.516902406417
7,5,False,False,False,False,False,False,False,False,False,True,False,596.3052336898396
7,5,False,False,False,False,False,False,False,False,True,False,False,5974.113101069519
7,5,False,False,False,False,False,False,False,True,False,False,False,295.4386438502674
7,5,False,False,False,False,False,False,True,False,False,False,False,729.8490703208556
7,5,False,False,False,False,False,True,False,False,False,False,False,2388.971984224599
7,5,False,False,False,False,True,False,False,False,False,False,False,1008.6259128342246
7,5,False,False,False,True,False,False,False,False,False,False,False,986.4530013368984
7,5,False,False,True,False,False,False,False,False,False,False,False,622.5986671122995
7,5,False,True,False,False,False,False,False,False,False,False,False,1576.9402368983956
7,5,True,False,False,False,False,False,False,False,False,False,False,1240.435938502674
7,6,False,False,False,False,False,False,False,False,False,False,True,1584.1920074074073
7,6,False,False,False,False,False,False,False,False,False,True,False,605.9432103174603
7,6,False,False,False,False,False,False,False,False,True,False,False,6255.0415507936505
7,6,False,False,False,False,False,False,False,True,False,False,False,310.58319523809524
7,6,False,False,False,False,False,False,True,False,False,False,False,759.3599396825397
7,6,False,False,False,False,False,True,False,False,False,False,False,2449.7074034391535
7,6,False,False,False,False,True,False,False,False,False,False,False,1030.119342063492
7,6,False,False,False,True,False,False,False,False,False,False,False,1011.4987370370371
7,6,False,False,True,False,False,False,False,False,False,False,False,648.1866216931217
7,6,False,True,False,False,False,False,False,False,False,False,False,1630.6893433862435
7,6,True,False,False,False,False,False,False,False,False,False,False,1281.581911904762
7,7,False,False,False,False,False,False,False,False,False,False,True,1665.2209804812835
7,7,False,False,False,False,False,False,False,False,False,True,False,618.4116577540107
7,7,False,False,False,False,False,False,False,False,True,False,False,6655.008912032085
7,7,False,False,False,False,False,False,False,True,False,False,False,333.3250975935829
7,7,False,False,False,False,False,False,True,False,False,False,False,788.7135606951872
7,7,False,False,False,False,False,True,False,False,False,False,False,2615.053771925134
7,7,False,False,False,False,True,False,False,False,False,False,False,1080.1236155080214
7,7,False,False,False,True,False,False,False,False,False,False,False,1053.0755622994652
7,7,False,False,True,False,False,False,False,False,False,False,False,696.5042352941176
7,7,False,True,False,False,False,False,False,False,False,False,False,1698.892371657754
7,7,True,False,False,False,False,False,False,False,False,False,False,1344.8962893048129
7,8,False,False,False,False,False,False,False,False,False,False,True,1752.6208238095237
7,8,False,False,False,False,False,False,False,False,False,True,False,623.1187904761905
7,8,False,False,False,False,False,False,False,False,True,False,False,7023.797271428572
7,8,False,False,False,False,False,False,False,True,False,False,False,357.044803968254
7,8,False,False,False,False,False,False,True,False,False,False,False,810.0112671957672
7,8,False,False,False,False,False,True,False,False,False,False,False,2826.747187830688
7,8,False,False,False,False,True,False,False,False,False,False,False,1127.7439862433862
7,8,False,False,False,True,False,False,False,False,False,False,False,1089.033204232804
7,8,False,False,True,False,False,False,False,False,False,False,False,741.2665391534392
7,8,False,True,False,False,False,False,False,False,False,False,False,1741.5381537037035
7,8,True,False,False,False,False,False,False,False,False,False,False,1391.9675791005293
7,9,False,False,False,False,False,False,False,False,False,False,True,1823.264477748691
7,9,False,False,False,False,False,False,False,False,False,True,False,631.6686366492147
7,9,False,False,False,False,False,False,False,False,True,False,False,7358.751319109947
7,9,False,False,False,False,False,False,False,True,False,False,False,379.71181623036654
7,9,False,False,False,False,False,False,True,False,False,False,False,823.5743942408376
7,9,False,False,False,False,False,True,False,False,False,False,False,3026.898654973822
7,9,False,False,False,False,True,False,False,False,False,False,False,1168.9741065445025
7,9,False,False,False,True,False,False,False,False,False,False,False,1126.055187696335
7,9,False,False,True,False,False,False,False,False,False,False,False,781.1680455497382
7,9,False,True,False,False,False,False,False,False,False,False,False,1767.8557960732985
7,9,True,False,False,False,False,False,False,False,False,False,False,1429.2975814136128
7,10,False,False,False,False,False,False,False,False,False,False,True,1884.2433243386245
7,10,False,False,False,False,False,False,False,False,False,True,False,632.7616756613756
7,10,False,False,False,False,False,False,False,False,True,False,False,7605.013038888889
7,10,False,False,False,False,False,False,False,True,False,False,False,402.07797407407406
7,10,False,False,False,False,False,False,True,False,False,False,False,847.0264753968254
7,10,False,False,False,False,False,True,False,False,False,False,False,3220.5241007936506
7,10,False,False,False,False,True,False,False,False,False,False,False,1215.4938931216932
7,10,False,False,False,True,False,False,False,False,False,False,False,1164.7251359788359
7,10,False,False,True,False,False,False,False,False,False,False,False,819.2307817460318
7,10,False,True,False,False,False,False,False,False,False,False,False,1808.6360563492062
7,10,True,False,False,False,False,False,False,False,False,False,False,1458.7507346560847
7,11,False,False,False,False,False,False,False,False,False,False,True,1944.1329048
7,11,False,False,False,False,False,False,False,False,False,True,False,639.1018552
7,11,False,False,False,False,False,False,False,False,True,False,False,7822.055494666667
7,11,False,False,False,False,False,False,False,True,False,False,False,426.2807122666667
7,11,False,False,False,False,False,False,True,False,False,False,False,876.8318669333333
7,11,False,False,False,False,False,True,False,False,False,False,False,3415.3710216
7,11,False,False,False,False,True,False,False,False,False,False,False,1274.8769778666667
7,11,False,False,False,True,False,False,False,False,False,False,False,1208.5336557333333
7,11,False,False,True,False,False,False,False,False,False,False,False,855.2261336
7,11,False,True,False,False,False,False,False,False,False,False,False,1866.0930712000002
7,11,True,False,False,False,False,False,False,False,False,False,False,1501.4674245333333
7,12,False,False,False,False,False,False,False,False,False,False,True,1990.1144597938146
7,12,False,False,False,False,False,False,False,False,False,True,False,642.2614791237113
7,12,False,False,False,False,False,False,False,False,True,False,False,7988.130256958763
7,12,False,False,False,False,False,False,False,True,False,False,False,448.49305927835053
7,12,False,False,False,False,False,False,True,False,False,False,False,899.4152237113402
7,12,False,False,False,False,False,True,False,False,False,False,False,3597.3453760309276
7,12,False,False,False,False,True,False,False,False,False,False,False,1347.1675855670103
7,12,False,False,False,True,False,False,False,False,False,False,False,1250.9091605670103
7,12,False,False,True,False,False,False,False,False,False,False,False,889.1574412371134
7,12,False,True,False,False,False,False,False,False,False,False,False,1914.8317203608249
7,12,True,False,False,False,False,False,False,False,False,False,False,1551.7360108247424
7,13,False,False,False,False,False,False,False,False,False,False,True,2046.9007222797927
7,13,False,False,False,False,False,False,False,False,False,True,False,645.4055266839379
7,13,False,False,False,False,False,False,False,False,True,False,False,8116.655305181348
7,13,False,False,False,False,False,False,False,True,False,False,False,470.89018678756474
7,13,False,False,False,False,False,False,True,False,False,False,False,922.1240580310881
7,13,False,False,False,False,False,True,False,False,False,False,False,3764.6532764248705
7,13,False,False,False,False,True,False,False,False,False,False,False,1425.4846538860104
7,13,False,False,False,True,False,False,False,False,False,False,False,1291.9993626943005
7,13,False,False,True,False,False,False,False,False,False,False,False,916.7119476683938
7,13,False,True,False,False,False,False,False,False,False,False,False,1969.2182520725387
7,13,True,False,False,False,False,False,False,False,False,False,False,1613.0979215025907
7,14,False,False,False,False,False,False,False,False,False,False,True,2079.1505480314963
7,14,False,False,False,False,False,False,False,False,False,True,False,650.0179585301838
7,14,False,False,False,False,False,False,False,False,True,False,False,8207.672458005249
7,14,False,False,False,False,False,False,False,True,False,False,False,490.60765196850394
7,14,False,False,False,False,False,False,True,False,False,False,False,932.1409459317584
7,14,False,False,False,False,False,True,False,False,False,False,False,3883.980232020997
7,14,False,False,False,False,True,False,False,False,False,False,False,1495.4553921259842
7,14,False,False,False,True,False,False,False,False,False,False,False,1305.32662335958
7,14,False,False,True,False,False,False,False,False,False,False,False,943.8325732283464
7,14,False,True,False,False,False,False,False,False,False,False,False,1991.478625721785
7,14,True,False,False,False,False,False,False,False,False,False,False,1648.3737454068241
7,15,False,False,False,False,False,False,False,False,False,False,True,2095.7473835051546
7,15,False,False,False,False,False,False,False,False,False,True,False,653.9225265463917
7,15,False,False,False,False,False,False,False,False,True,False,False,8316.797181185566
7,15,False,False,False,False,False,False,False,True,False,False,False,507.8874110824742
7,15,False,False,False,False,False,False,True,False,False,False,False,954.4816891752577
7,15,False,False,False,False,False,True,False,False,False,False,False,4014.138886340206
7,15,False,False,False,False,True,False,False,False,False,False,False,1559.3633682989691
7,15,False,False,False,True,False,False,False,False,False,False,False,1330.0139871134022
7,15,False,False,True,False,False,False,False,False,False,False,False,971.1134896907216
7,15,False,True,False,False,False,False,False,False,False,False,False,2020.2231443298967
7,15,True,False,False,False,False,False,False,False,False,False,False,1692.3136943298969
7,16,False,False,False,False,False,False,False,False,False,False,True,2112.191270572917
7,16,False,False,False,False,False,False,False,False,False,True,False,659.0625328125
7,16,False,False,False,False,False,False,False,False,True,False,False,8357.786170572917
7,16,False,False,False,False,False,False,False,True,False,False,False,519.1202906249999
7,16,False,False,False,False,False,False,True,False,False,False,False,983.1737851562499
7,16,False,False,False,False,False,True,False,False,False,False,False,4104.78253203125
7,16,False,False,False,False,True,False,False,False,False,False,False,1609.4041513020832
7,16,False,False,False,True,False,False,False,False,False,False,False,1357.1495622395835
7,16,False,False,True,False,False,False,False,False,False,False,False,988.5819703125
7,16,False,True,False,False,False,False,False,False,False,False,False,2063.51707265625
7,16,True,False,False,False,False,False,False,False,False,False,False,1732.1744044270833
7,17,False,False,False,False,False,False,False,False,False,False,True,2136.4290379581153
7,17,False,False,False,False,False,False,False,False,False,True,False,663.3597062827225
7,17,False,False,False,False,False,False,False,False,True,False,False,8347.157340314136
7,17,False,False,False,False,False,False,False,True,False,False,False,523.5323565445026
7,17,False,False,False,False,False,False,True,False,False,False,False,1017.6099253926702
7,17,False,False,False,False,False,True,False,False,False,False,False,4162.373857068063
7,17,False,False,False,False,True,False,False,False,False,False,False,1660.647395026178
7,17,False,False,False,True,False,False,False,False,False,False,False,1392.4774282722512
7,17,False,False,True,False,False,False,False,False,False,False,False,1001.1192787958115
7,17,False,True,False,False,False,False,False,False,False,False,False,2116.5448879581154
7,17,True,False,False,False,False,False,False,False,False,False,False,1782.9255091623036
7,18,False,False,False,False,False,False,False,False,False,False,True,2120.4145248691098
7,18,False,False,False,False,False,False,False,False,False,True,False,665.7907827225131
7,18,False,False,False,False,False,False,False,False,True,False,False,8165.469512827225
7,18,False,False,False,False,False,False,False,True,False,False,False,516.6873149214659
7,18,False,False,False,False,False,False,True,False,False,False,False,1042.4837895287958
7,18,False,False,False,False,False,True,False,False,False,False,False,4114.539194502618
7,18,False,False,False,False,True,False,False,False,False,False,False,1682.666147905759
7,18,False,False,False,True,False,False,False,False,False,False,False,1418.893689790576
7,18,False,False,True,False,False,False,False,False,False,False,False,987.6392890052356
7,18,False,True,False,False,False,False,False,False,False,False,False,2162.3495164921464
7,18,True,False,False,False,False,False,False,False,False,False,False,1799.9947578534034
7,19,False,False,False,False,False,False,False,False,False,False,True,2081.590135092348
7,19,False,False,False,False,False,False,False,False,False,True,False,664.2263844327177
7,19,False,False,False,False,False,False,False,False,True,False,False,7940.171036939314
7,19,False,False,False,False,False,False,False,True,False,False,False,496.2154783641161
7,19,False,False,False,False,False,False,True,False,False,False,False,1054.4007686015832
7,19,False,False,False,False,False,True,False,False,False,False,False,3952.6521614775725
7,19,False,False,False,False,True,False,False,False,False,False,False,1650.2366762532981
7,19,False,False,False,True,False,False,False,False,False,False,False,1414.4214583113458
7,19,False,False,True,False,False,False,False,False,False,False,False,952.5378664907652
7,19,False,True,False,False,False,False,False,False,False,False,False,2174.5864688654356
7,19,True,False,False,False,False,False,False,False,False,False,False,1771.3396174142479
7,20,False,False,False,False,False,False,False,False,False,False,True,2033.8920542328042
7,20,False,False,False,False,False,False,False,False,False,True,False,661.405782010582
7,20,False,False,False,False,False,False,False,False,True,False,False,7749.510844708994
7,20,False,False,False,False,False,False,False,True,False,False,False,473.25593492063496
7,20,False,False,False,False,False,False,True,False,False,False,False,1038.7659346560847
7,20,False,False,False,False,False,True,False,False,False,False,False,3788.1952716931214
7,20,False,False,False,False,True,False,False,False,False,False,False,1594.221293915344
7,20,False,False,False,True,False,False,False,False,False,False,False,1387.3704981481483
7,20,False,False,True,False,False,False,False,False,False,False,False,918.9261661375662
7,20,False,True,False,False,False,False,False,False,False,False,False,2132.6592502645503
7,20,True,False,False,False,False,False,False,False,False,False,False,1730.4203952380954
7,21,False,False,False,False,False,False,False,False,False,False,True,1997.9949134210526
7,21,False,False,False,False,False,False,False,False,False,True,False,656.8958689473684
7,21,False,False,False,False,False,False,False,False,True,False,False,7649.513386842104
7,21,False,False,False,False,False,False,False,True,False,False,False,452.60879815789474
7,21,False,False,False,False,False,False,True,False,False,False,False,1007.7216107894737
7,21,False,False,False,False,False,True,False,False,False,False,False,3633.5944986842105
7,21,False,False,False,False,True,False,False,False,False,False,False,1522.4983078947366
7,21,False,False,False,True,False,False,False,False,False,False,False,1353.2115110526315
7,21,False,False,True,False,False,False,False,False,False,False,False,894.0745073684211
7,21,False,True,False,False,False,False,False,False,False,False,False,2071.025206052632
7,21,True,False,False,False,False,False,False,False,False,False,False,1675.3472565789475
7,22,False,False,False,False,False,False,False,False,False,False,True,1908.2770034574469
7,22,False,False,False,False,False,False,False,False,False,True,False,640.1513180851064
7,22,False,False,False,False,False,False,False,False,True,False,False,7361.788174468085
7,22,False,False,False,False,False,False,False,True,False,False,False,420.71798510638297
7,22,False,False,False,False,False,False,True,False,False,False,False,937.9684821808511
7,22,False,False,False,False,False,True,False,False,False,False,False,3373.8409353723405
7,22,False,False,False,False,True,False,False,False,False,False,False,1409.1489954787232
7,22,False,False,False,True,False,False,False,False,False,False,False,1266.3773845744681
7,22,False,False,True,False,False,False,False,False,False,False,False,842.0236526595745
7,22,False,True,False,False,False,False,False,False,False,False,False,1941.9998803191488
7,22,True,False,False,False,False,False,False,False,False,False,False,1563.9302800531914
7,23,False,False,False,False,False,False,False,False,False,False,True,1798.378401604278
7,23,False,False,False,False,False,False,False,False,False,True,False,622.8516360962567
7,23,False,False,False,False,False,False,False,False,True,False,False,7012.78844117647
7,23,False,False,False,False,False,False,False,True,False,False,False,383.5365280748663
7,23,False,False,False,False,False,False,True,False,False,False,False,862.0279804812834
7,23,False,False,False,False,False,True,False,False,False,False,False,3099.27950026738
7,23,False,False,False,False,True,False,False,False,False,False,False,1291.2784096256685
7,23,False,False,False,True,False,False,False,False,False,False,False,1178.0393577540108
7,23,False,False,True,False,False,False,False,False,False,False,False,782.5051120320855
7,23,False,True,False,False,False,False,False,False,False,False,False,1811.1396205882354
7,23,True,False,False,False,False,False,False,False,False,False,False,1450.360325935829
8,0,False,False,False,False,False,False,False,False,False,False,True,1602.4544655913978
8,0,False,False,False,False,False,False,False,False,False,True,False,586.6787989247312
8,0,False,False,False,False,False,False,False,False,True,False,False,5909.979777688171
8,0,False,False,False,False,False,False,False,True,False,False,False,298.8311137096774
8,0,False,False,False,False,False,False,True,False,False,False,False,714.6622462365592
8,0,False,False,False,False,False,True,False,False,False,False,False,2483.5323040322583
8,0,False,False,False,False,True,False,False,False,False,False,False,1043.5976661290322
8,0,False,False,False,True,False,False,False,False,False,False,False,1004.0416540322581
8,0,False,False,True,False,False,False,False,False,False,False,False,632.8941663978495
8,0,False,True,False,False,False,False,False,False,False,False,False,1577.8899215053762
8,0,True,False,False,False,False,False,False,False,False,False,False,1196.9889897849462
8,1,False,False,False,False,False,False,False,False,False,False,True,1538.6972034946236
8,1,False,False,False,False,False,False,False,False,False,True,False,583.6074301075269
8,1,False,False,False,False,False,False,False,False,True,False,False,5655.974495698924
8,1,False,False,False,False,False,False,False,True,False,False,False,279.92861666666664
8,1,False,False,False,False,False,False,True,False,False,False,False,680.8991389784946
8,1,False,False,False,False,False,True,False,False,False,False,False,2327.2989139784945
8,1,False,False,False,False,True,False,False,False,False,False,False,982.388388172043
8,1,False,False,False,True,False,False,False,False,False,False,False,959.971103763441
8,1,False,False,True,False,False,False,False,False,False,False,False,601.516789516129
8,1,False,True,False,False,False,False,False,False,False,False,False,1519.4037755376344
8,1,True,False,False,False,False,False,False,False,False,False,False,1148.4537196236558
8,2,False,False,False,False,False,False,False,False,False,False,True,1497.8581650537633
8,2,False,False,False,False,False,False,False,False,False,True,False,579.4415529569892
8,2,False,False,False,False,False,False,False,False,True,False,False,5455.910128494624
8,2,False,False,False,False,False,False,False,True,False,False,False,268.75902661290326
8,2,False,False,False,False,False,False,True,False,False,False,False,657.6891303763441
8,2,False,False,False,False,False,True,False,False,False,False,False,2219.7194051075267
8,2,False,False,False,False,True,False,False,False,False,False,False,940.4577688172043
8,2,False,False,False,True,False,False,False,False,False,False,False,929.385376344086
8,2,False,False,True,False,False,False,False,False,False,False,False,572.4291002688171
8,2,False,True,False,False,False,False,False,False,False,False,False,1477.912704301075
8,2,True,False,False,False,False,False,False,False,False,False,False,1117.2697467741937
8,3,False,False,False,False,False,False,False,False,False,False,True,1473.5605401069517
8,3,False,False,False,False,False,False,False,False,False,True,False,576.0353264705883
8,3,False,False,False,False,False,False,False,False,True,False,False,5325.225172994652
8,3,False,False,False,False,False,False,False,True,False,False,False,258.8693064171123
8,3,False,False,False,False,False,False,True,False,False,False,False,648.0664139037433
8,3,False,False,False,False,False,True,False,False,False,False,False,2145.2057505347593
8,3,False,False,False,False,True,False,False,False,False,False,False,913.0572291443851
8,3,False,False,False,True,False,False,False,False,False,False,False,909.2053631016042
8,3,False,False,True,False,False,False,False,False,False,False,False,551.349170053476
8,3,False,True,False,False,False,False,False,False,False,False,False,1456.7147379679145
8,3,True,False,False,False,False,False,False,False,False,False,False,1101.5532489304812
8,4,False,False,False,False,False,False,False,False,False,False,True,1466.6840355437664
8,4,False,False,False,False,False,False,False,False,False,True,False,578.4324103448275
8,4,False,False,False,False,False,False,False,False,True,False,False,5272.9834676392575
8,4,False,False,False,False,False,False,False,True,False,False,False,253.68454190981433
8,4,False,False,False,False,False,False,True,False,False,False,False,648.4223124668434
8,4,False,False,False,False,False,True,False,False,False,False,False,2117.8243832891244
8,4,False,False,False,False,True,False,False,False,False,False,False,901.2869315649868
8,4,False,False,False,True,False,False,False,False,False,False,False,905.7396421750663
8,4,False,False,True,False,False,False,False,False,False,False,False,543.5536342175067
8,4,False,True,False,False,False,False,False,False,False,False,False,1462.5772925729443
8,4,True,False,False,False,False,False,False,False,False,False,False,1101.1707440318303
8,5,False,False,False,False,False,False,False,False,False,False,True,1500.1633298387096
8,5,False,False,False,False,False,False,False,False,False,True,False,585.3154083333333
8,5,False,False,False,False,False,False,False,False,True,False,False,5378.473305376344
8,5,False,False,False,False,False,False,False,True,False,False,False,258.83177634408605
8,5,False,False,False,False,False,False,True,False,False,False,False,674.4902465053763
8,5,False,False,False,False,False,True,False,False,False,False,False,2158.0391045698925
8,5,False,False,False,False,True,False,False,False,False,False,False,918.147140860215
8,5,False,False,False,True,False,False,False,False,False,False,False,930.5382591397849
8,5,False,False,True,False,False,False,False,False,False,False,False,557.1849470430108
8,5,False,True,False,False,False,False,False,False,False,False,False,1502.4693798387098
8,5,True,False,False,False,False,False,False,False,False,False,False,1134.2855744623655
8,6,False,False,False,False,False,False,False,False,False,False,True,1553.6006986666666
8,6,False,False,False,False,False,False,False,False,False,True,False,593.2755701333333
8,6,False,False,False,False,False,False,False,False,True,False,False,5663.945119733334
8,6,False,False,False,False,False,False,False,True,False,False,False,274.7063728
8,6,False,False,False,False,False,False,True,False,False,False,False,718.8787744
8,6,False,False,False,False,False,True,False,False,False,False,False,2224.448174933333
8,6,False,False,False,False,True,False,False,False,False,False,False,951.2982157333333
8,6,False,False,False,True,False,False,False,False,False,False,False,971.6137365333334
8,6,False,False,True,False,False,False,False,False,False,False,False,586.4074173333333
8,6,False,True,False,False,False,False,False,False,False,False,False,1575.4479744
8,6,True,False,False,False,False,False,False,False,False,False,False,1184.5073466666668
8,7,False,False,False,False,False,False,False,False,False,False,True,1624.8375910761154
8,7,False,False,False,False,False,False,False,False,False,True,False,602.7627296587926
8,7,False,False,False,False,False,False,False,False,True,False,False,6021.923100262467
8,7,False,False,False,False,False,False,False,True,False,False,False,296.31002230971126
8,7,False,False,False,False,False,False,True,False,False,False,False,753.7505790026247
8,7,False,False,False,False,False,True,False,False,False,False,False,2351.61883832021
8,7,False,False,False,False,True,False,False,False,False,False,False,993.4531758530183
8,7,False,False,False,True,False,False,False,False,False,False,False,1009.2271120734908
8,7,False,False,True,False,False,False,False,False,False,False,False,623.0595354330709
8,7,False,True,False,False,False,False,False,False,False,False,False,1646.5817031496063
8,7,True,False,False,False,False,False,False,False,False,False,False,1238.9981167979004
8,8,False,False,False,False,False,False,False,False,False,False,True,1699.0029809895832
8,8,False,False,False,False,False,False,False,False,False,True,False,603.9724403645833
8,8,False,False,False,False,False,False,False,False,True,False,False,6349.118067447917
8,8,False,False,False,False,False,False,False,True,False,False,False,316.5397671875
8,8,False,False,False,False,False,False,True,False,False,False,False,766.0990677083333
8,8,False,False,False,False,False,True,False,False,False,False,False,2514.2406825520834
8,8,False,False,False,False,True,False,False,False,False,False,False,1027.5694265625
8,8,False,False,False,True,False,False,False,False,False,False,False,1024.5938846354168
8,8,False,False,True,False,False,False,False,False,False,False,False,659.253540625
8,8,False,True,False,False,False,False,False,False,False,False,False,1667.0443750000002
8,8,True,False,False,False,False,False,False,False,False,False,False,1271.8093911458334
8,9,False,False,False,False,False,False,False,False,False,False,True,1749.0062057894738
8,9,False,False,False,False,False,False,False,False,False,True,False,612.6928899999999
8,9,False,False,False,False,False,False,False,False,True,False,False,6605.782291842105
8,9,False,False,False,False,False,False,False,True,False,False,False,328.7315555263158
8,9,False,False,False,False,False,False,True,False,False,False,False,764.9442439473685
8,9,False,False,False,False,False,True,False,False,False,False,False,2643.6077771052633
8,9,False,False,False,False,True,False,False,False,False,False,False,1036.776545263158
8,9,False,False,False,True,False,False,False,False,False,False,False,1035.6389071052631
8,9,False,False,True,False,False,False,False,False,False,False,False,683.6379907894737
8,9,False,True,False,False,False,False,False,False,False,False,False,1670.8855281578947
8,9,True,False,False,False,False,False,False,False,False,False,False,1273.7149886842105
8,10,False,False,False,False,False,False,False,False,False,False,True,1789.961129842932
8,10,False,False,False,False,False,False,False,False,False,True,False,614.8857403141361
8,10,False,False,False,False,False,False,False,False,True,False,False,6801.21822460733
8,10,False,False,False,False,False,False,False,True,False,False,False,342.8864293193717
8,10,False,False,False,False,False,False,True,False,False,False,False,766.5829405759162
8,10,False,False,False,False,False,True,False,False,False,False,False,2765.887705235602
8,10,False,False,False,False,True,False,False,False,False,False,False,1054.3674395287958
8,10,False,False,False,True,False,False,False,False,False,False,False,1050.7278102094242
8,10,False,False,True,False,False,False,False,False,False,False,False,706.0447560209424
8,10,False,True,False,False,False,False,False,False,False,False,False,1676.8406609947642
8,10,True,False,False,False,False,False,False,False,False,False,False,1280.3647154450261
8,11,False,False,False,False,False,False,False,False,False,False,True,1835.655648541114
8,11,False,False,False,False,False,False,False,False,False,True,False,615.8122559681698
8,11,False,False,False,False,False,False,False,False,True,False,False,6969.968932891247
8,11,False,False,False,False,False,False,False,True,False,False,False,358.09306604774537
8,11,False,False,False,False,False,False,True,False,False,False,False,777.5128676392573
8,11,False,False,False,False,False,True,False,False,False,False,False,2895.7858106100794
8,11,False,False,False,False,True,False,False,False,False,False,False,1083.3466456233423
8,11,False,False,False,True,False,False,False,False,False,False,False,1070.0314639257294
8,11,False,False,True,False,False,False,False,False,False,False,False,729.5671901856764
8,11,False,True,False,False,False,False,False,False,False,False,False,1701.9056530503979
8,11,True,False,False,False,False,False,False,False,False,False,False,1302.9327190981433
